Date,Close,Open,High,Low
2015-01-05,1204.4,1196.4,1205.2,1189.1
2015-01-06,1219.7,1206.1,1222.0,1206.0
2015-01-07,1211.0,1217.5,1217.5,1210.0
2015-01-08,1208.8,1213.8,1216.4,1206.9
2015-01-09,1216.5,1208.8,1223.7,1208.3
2015-01-12,1233.2,1225.3,1235.8,1218.9
2015-01-13,1234.8,1232.7,1243.4,1228.4
2015-01-14,1234.9,1232.3,1244.6,1226.6
2015-01-15,1265.2,1230.8,1266.6,1227.5
2015-01-16,1277.4,1263.6,1281.9,1255.9
2015-01-19,1294.2,1280.7,1297.2,1272.1
2015-01-20,1294.7,1280.1,1297.0,1273.8
2015-01-21,1294.3,1293.6,1307.4,1285.8
2015-01-22,1301.3,1291.4,1307.1,1280.0
2015-01-23,1293.2,1301.7,1302.2,1285.8
2015-01-26,1279.9,1295.7,1299.7,1276.4
2015-01-27,1292.3,1281.4,1297.8,1273.4
2015-01-28,1286.6,1292.5,1293.9,1280.0
2015-01-29,1255.9,1284.0,1286.6,1252.1
2015-01-30,1279.2,1259.0,1285.4,1257.5
2015-02-02,1276.9,1283.0,1283.9,1266.5
2015-02-03,1260.3,1275.6,1286.5,1255.8
2015-02-04,1264.5,1261.5,1273.3,1256.9
2015-02-05,1262.7,1270.4,1274.6,1256.1
2015-02-06,1234.6,1266.4,1269.0,1228.2
2015-02-09,1241.5,1235.9,1243.6,1234.4
2015-02-10,1232.2,1238.3,1245.9,1230.6
2015-02-11,1219.6,1234.1,1238.7,1216.5
2015-02-12,1220.7,1218.3,1232.8,1218.0
2015-02-13,1227.1,1223.0,1234.9,1222.5
2015-02-16,1208.6,1227.5,1236.7,1203.3
2015-02-17,1208.6,1227.5,1236.7,1203.3
2015-02-18,1200.2,1209.3,1213.4,1197.2
2015-02-19,1207.6,1212.5,1222.9,1205.2
2015-02-20,1204.9,1208.0,1215.3,1197.7
2015-02-23,1200.8,1203.5,1210.3,1190.6
2015-02-24,1197.3,1201.9,1204.4,1190.0
2015-02-25,1201.5,1200.8,1211.7,1200.7
2015-02-26,1210.5,1210.5,1210.5,1210.5
2015-02-27,1213.5,1213.7,1215.9,1205.3
2015-03-02,1208.7,1219.0,1219.0,1212.1
2015-03-03,1204.9,1208.1,1210.3,1199.4
2015-03-04,1201.4,1205.4,1205.9,1200.7
2015-03-05,1196.7,1204.3,1207.0,1197.0
2015-03-06,1164.8,1199.6,1199.6,1167.0
2015-03-09,1167.0,1170.0,1174.5,1169.3
2015-03-10,1160.6,1166.5,1168.5,1155.2
2015-03-11,1151.1,1161.5,1161.5,1147.1
2015-03-12,1152.4,1154.7,1163.6,1148.5
2015-03-13,1152.8,1153.7,1160.0,1152.5
2015-03-16,1153.6,1157.0,1163.5,1150.0
2015-03-17,1148.6,1154.5,1156.9,1142.5
2015-03-18,1151.7,1148.7,1173.6,1145.7
2015-03-19,1169.4,1167.8,1174.9,1159.0
2015-03-20,1185.0,1171.5,1186.7,1168.9
2015-03-23,1188.0,1183.9,1191.1,1179.2
2015-03-24,1191.7,1186.0,1194.3,1185.4
2015-03-25,1197.5,1191.8,1199.5,1188.0
2015-03-26,1205.3,1195.8,1219.7,1194.5
2015-03-27,1200.3,1203.4,1205.0,1192.5
2015-03-30,1185.3,1198.6,1199.6,1182.2
2015-03-31,1183.2,1185.5,1190.6,1178.2
2015-04-01,1208.2,1183.2,1208.7,1180.5
2015-04-02,1200.9,1204.3,1207.4,1194.8
2015-04-03,1200.9,1200.9,1200.9,1200.9
2015-04-06,1218.6,1212.6,1224.5,1212.6
2015-04-07,1210.6,1214.7,1215.9,1207.5
2015-04-08,1203.1,1208.7,1212.5,1197.4
2015-04-09,1193.6,1202.6,1203.3,1192.4
2015-04-10,1204.6,1193.8,1210.6,1192.9
2015-04-13,1199.3,1207.2,1209.3,1196.1
2015-04-14,1192.6,1198.8,1201.3,1183.5
2015-04-15,1201.3,1192.2,1204.4,1188.3
2015-04-16,1198.0,1201.8,1208.8,1194.3
2015-04-17,1203.1,1198.6,1207.8,1197.0
2015-04-20,1193.7,1204.4,1209.0,1190.8
2015-04-21,1203.1,1195.8,1203.7,1192.5
2015-04-22,1186.9,1202.2,1204.4,1185.0
2015-04-23,1194.3,1186.9,1197.4,1183.6
2015-04-24,1175.0,1193.0,1195.4,1174.1
2015-04-27,1203.2,1179.3,1206.7,1177.6
2015-04-28,1213.9,1201.6,1214.9,1198.6
2015-04-29,1210.5,1210.5,1210.5,1210.5
2015-04-30,1182.9,1205.1,1205.5,1180.0
2015-05-01,1175.0,1175.5,1175.5,1171.2
2015-05-04,1187.3,1178.1,1192.5,1177.5
2015-05-05,1193.7,1190.0,1197.8,1190.0
2015-05-06,1190.8,1195.8,1195.8,1190.0
2015-05-07,1182.7,1190.7,1190.7,1181.0
2015-05-08,1189.4,1183.0,1191.0,1182.0
2015-05-11,1183.5,1189.3,1191.1,1180.1
2015-05-12,1192.9,1183.1,1194.5,1181.4
2015-05-13,1218.7,1192.7,1218.0,1191.5
2015-05-14,1225.7,1213.5,1226.8,1212.8
2015-05-15,1225.8,1219.4,1226.0,1212.5
2015-05-18,1228.1,1224.0,1232.3,1222.3
2015-05-19,1207.2,1224.0,1224.0,1206.0
2015-05-20,1209.2,1209.5,1213.0,1207.5
2015-05-21,1204.6,1210.0,1210.9,1202.0
2015-05-22,1204.4,1206.6,1214.0,1202.0
2015-05-25,1186.9,1205.2,1208.2,1184.8
2015-05-26,1187.3,1205.7,1208.5,1185.4
2015-05-27,1186.0,1187.6,1190.0,1184.0
2015-05-28,1188.8,1188.0,1192.8,1180.2
2015-05-29,1189.8,1188.1,1194.4,1186.0
2015-06-01,1188.7,1189.8,1204.7,1184.0
2015-06-02,1194.4,1189.5,1196.4,1185.8
2015-06-03,1184.9,1193.8,1195.6,1179.1
2015-06-04,1175.2,1185.8,1186.6,1172.4
2015-06-05,1168.1,1176.5,1178.0,1162.1
2015-06-08,1173.6,1170.8,1177.1,1168.5
2015-06-09,1177.6,1173.2,1182.3,1171.8
2015-06-10,1186.6,1175.8,1191.8,1174.3
2015-06-11,1180.4,1185.7,1187.4,1174.8
2015-06-12,1179.2,1180.8,1183.7,1175.6
2015-06-15,1185.8,1180.0,1190.2,1171.9
2015-06-16,1180.9,1185.3,1187.4,1175.4
2015-06-17,1176.8,1181.1,1188.8,1173.9
2015-06-18,1202.0,1184.2,1205.7,1183.1
2015-06-19,1201.9,1201.8,1204.0,1198.0
2015-06-22,1184.1,1199.7,1200.8,1181.6
2015-06-23,1176.6,1185.3,1187.7,1175.6
2015-06-24,1172.9,1177.6,1179.7,1168.1
2015-06-25,1171.8,1174.1,1177.3,1170.5
2015-06-26,1173.2,1172.5,1178.0,1167.1
2015-06-29,1179.5,1179.5,1179.5,1179.5
2015-06-30,1172.3,1177.5,1177.9,1169.8
2015-07-01,1169.9,1171.9,1173.0,1168.0
2015-07-02,1164.1,1163.0,1167.6,1157.2
2015-07-03,1173.2,1173.2,1174.4,1161.9
2015-07-06,1173.7,1164.5,1174.1,1162.5
2015-07-07,1153.1,1169.0,1169.0,1151.0
2015-07-08,1164.0,1154.8,1163.2,1146.6
2015-07-09,1159.7,1157.8,1167.4,1157.5
2015-07-10,1158.4,1159.5,1165.0,1158.1
2015-07-13,1155.9,1161.8,1163.4,1151.0
2015-07-14,1154.0,1155.2,1159.5,1153.0
2015-07-15,1147.9,1155.8,1155.8,1143.9
2015-07-16,1144.3,1148.2,1148.2,1141.7
2015-07-17,1132.2,1144.2,1144.2,1130.2
2015-07-20,1107.1,1131.3,1131.4,1088.8
2015-07-21,1103.7,1097.7,1108.0,1096.8
2015-07-22,1091.7,1100.3,1102.0,1086.6
2015-07-23,1094.2,1093.6,1105.0,1086.4
2015-07-24,1085.7,1089.7,1101.0,1073.0
2015-07-27,1096.6,1099.7,1104.2,1088.0
2015-07-28,1096.3,1094.4,1097.5,1090.9
2015-07-29,1092.8,1094.7,1101.0,1089.1
2015-07-30,1088.4,1095.2,1097.3,1081.3
2015-07-31,1094.7,1087.8,1102.5,1079.1
2015-08-03,1089.0,1094.5,1097.0,1084.8
2015-08-04,1090.3,1085.1,1093.8,1079.8
2015-08-05,1085.3,1086.9,1091.3,1081.7
2015-08-06,1089.8,1084.0,1093.1,1082.9
2015-08-07,1093.8,1089.0,1098.7,1081.1
2015-08-10,1103.8,1092.8,1108.2,1088.8
2015-08-11,1107.5,1103.6,1118.5,1093.2
2015-08-12,1123.3,1108.0,1125.3,1101.0
2015-08-13,1115.3,1125.0,1126.0,1112.9
2015-08-14,1112.4,1114.9,1120.0,1110.9
2015-08-17,1118.1,1113.2,1121.8,1112.8
2015-08-18,1116.6,1116.7,1120.2,1108.4
2015-08-19,1127.6,1116.7,1133.8,1115.5
2015-08-20,1152.8,1132.6,1153.2,1131.7
2015-08-21,1159.2,1152.9,1167.0,1148.1
2015-08-24,1153.1,1159.2,1169.1,1145.0
2015-08-25,1137.9,1154.8,1155.5,1133.9
2015-08-26,1124.2,1139.6,1145.6,1116.6
2015-08-27,1122.2,1124.2,1128.0,1116.9
2015-08-28,1133.7,1133.7,1133.7,1133.7
2015-08-31,1132.2,1127.7,1130.2,1127.3
2015-09-01,1139.5,1139.8,1141.0,1139.8
2015-09-02,1133.3,1134.6,1134.6,1131.7
2015-09-03,1124.2,1127.9,1127.9,1126.6
2015-09-04,1121.1,1125.0,1126.7,1117.5
2015-09-07,1121.0,1123.0,1126.0,1114.7
2015-09-08,1120.8,1117.5,1124.5,1117.5
2015-09-09,1102.0,1116.7,1116.7,1103.9
2015-09-10,1109.3,1109.4,1111.6,1109.4
2015-09-11,1103.3,1111.1,1111.1,1104.0
2015-09-14,1107.6,1107.4,1108.1,1104.0
2015-09-15,1102.6,1106.9,1107.5,1102.5
2015-09-16,1119.0,1105.1,1121.9,1105.1
2015-09-17,1117.1,1120.8,1131.8,1116.3
2015-09-18,1138.0,1130.5,1139.5,1128.6
2015-09-21,1133.0,1138.3,1139.2,1131.3
2015-09-22,1124.9,1132.5,1135.0,1121.0
2015-09-23,1131.6,1124.6,1132.5,1121.7
2015-09-24,1154.0,1130.2,1154.9,1130.2
2015-09-25,1145.6,1149.7,1149.7,1141.6
2015-09-28,1131.7,1146.9,1146.9,1127.5
2015-09-29,1126.8,1131.4,1134.3,1123.5
2015-09-30,1115.2,1127.2,1127.7,1110.8
2015-10-01,1113.7,1114.5,1118.5,1110.3
2015-10-02,1136.6,1112.5,1140.9,1103.8
2015-10-05,1137.6,1137.0,1141.6,1129.6
2015-10-06,1146.4,1134.7,1151.0,1134.5
2015-10-07,1148.7,1146.5,1153.6,1141.3
2015-10-08,1144.3,1145.0,1150.9,1135.9
2015-10-09,1155.9,1138.1,1159.3,1138.0
2015-10-12,1164.5,1155.0,1168.6,1154.3
2015-10-13,1165.4,1162.8,1168.6,1151.3
2015-10-14,1179.8,1168.2,1189.9,1162.5
2015-10-15,1187.5,1184.0,1191.7,1173.9
2015-10-16,1183.1,1182.5,1184.8,1174.3
2015-10-19,1172.8,1176.9,1178.2,1168.3
2015-10-20,1177.5,1170.6,1181.4,1167.2
2015-10-21,1167.1,1175.5,1179.3,1163.2
2015-10-22,1166.1,1166.8,1171.8,1161.4
2015-10-23,1162.8,1165.9,1179.4,1158.6
2015-10-26,1166.2,1163.8,1169.6,1162.0
2015-10-27,1165.8,1163.0,1168.8,1160.5
2015-10-28,1176.1,1166.7,1183.1,1152.1
2015-10-29,1147.7,1147.7,1147.7,1147.7
2015-10-30,1141.8,1142.4,1142.4,1139.3
2015-11-02,1136.3,1141.1,1141.1,1133.8
2015-11-03,1114.5,1135.5,1135.5,1114.4
2015-11-04,1106.6,1121.0,1121.0,1106.7
2015-11-05,1104.6,1109.9,1111.1,1103.1
2015-11-06,1088.1,1107.7,1108.4,1085.0
2015-11-09,1088.5,1089.0,1093.3,1089.0
2015-11-10,1088.9,1090.5,1093.2,1086.4
2015-11-11,1085.2,1092.5,1092.5,1084.0
2015-11-12,1081.3,1086.8,1088.5,1074.6
2015-11-13,1081.2,1084.0,1084.2,1080.7
2015-11-16,1083.8,1087.6,1096.5,1082.1
2015-11-17,1068.7,1083.3,1083.3,1065.7
2015-11-18,1068.8,1069.2,1071.0,1066.1
2015-11-19,1078.0,1073.1,1085.0,1070.3
2015-11-20,1076.3,1081.7,1087.3,1075.1
2015-11-23,1066.7,1075.0,1075.0,1065.0
2015-11-24,1073.3,1069.9,1080.0,1069.6
2015-11-25,1069.8,1074.7,1079.5,1067.5
2015-11-26,1056.2,1070.6,1073.9,1051.6
2015-11-27,1056.2,1070.6,1073.9,1051.6
2015-11-30,1065.3,1056.0,1069.1,1052.2
2015-12-01,1063.5,1064.6,1074.0,1062.6
2015-12-02,1053.8,1067.9,1071.0,1049.4
2015-12-03,1061.2,1053.5,1064.5,1045.4
2015-12-04,1084.1,1062.0,1088.3,1057.2
2015-12-07,1075.2,1085.5,1086.1,1065.0
2015-12-08,1075.3,1069.7,1078.4,1066.8
2015-12-09,1076.5,1074.3,1085.0,1068.7
2015-12-10,1072.0,1071.7,1076.0,1068.8
2015-12-11,1075.7,1071.4,1079.1,1061.7
2015-12-14,1063.4,1073.0,1077.3,1058.1
2015-12-15,1061.6,1059.8,1067.9,1057.4
2015-12-16,1076.8,1060.3,1077.9,1060.2
2015-12-17,1049.6,1072.2,1072.7,1046.8
2015-12-18,1065.0,1051.5,1071.0,1050.0
2015-12-21,1080.6,1065.2,1081.4,1063.1
2015-12-22,1074.1,1078.0,1080.3,1071.2
2015-12-23,1068.3,1072.0,1074.9,1067.6
2015-12-24,1075.9,1069.6,1076.6,1069.5
2015-12-28,1068.3,1075.2,1076.5,1065.7
2015-12-29,1068.0,1068.3,1074.6,1066.7
2015-12-30,1060.1,1060.1,1060.1,1060.1
2015-12-31,1060.5,1062.3,1062.3,1059.0
2016-01-04,1075.5,1062.5,1082.3,1062.5
2016-01-05,1078.7,1076.6,1081.6,1076.2
2016-01-06,1092.2,1077.4,1094.7,1077.4
2016-01-07,1108.1,1092.7,1109.6,1091.4
2016-01-08,1098.1,1108.7,1109.7,1093.0
2016-01-11,1096.3,1106.0,1107.3,1094.4
2016-01-12,1085.3,1094.0,1097.1,1083.6
2016-01-13,1087.2,1087.3,1095.0,1080.5
2016-01-14,1073.6,1093.5,1093.5,1071.3
2016-01-15,1090.7,1077.2,1096.9,1077.1
2016-01-18,1089.1,1089.3,1094.5,1082.1
2016-01-19,1089.0,1089.7,1093.4,1082.0
2016-01-20,1105.7,1087.5,1109.1,1087.5
2016-01-21,1097.7,1101.7,1103.8,1092.3
2016-01-22,1096.0,1101.1,1101.4,1094.6
2016-01-25,1105.5,1098.0,1109.4,1097.9
2016-01-26,1120.3,1109.0,1123.2,1107.8
2016-01-27,1116.0,1119.8,1128.0,1115.3
2016-01-28,1116.1,1126.2,1126.4,1110.2
2016-01-29,1116.4,1114.8,1118.9,1108.5
2016-02-01,1128.0,1118.0,1130.2,1115.3
2016-02-02,1127.2,1128.5,1131.5,1122.6
2016-02-03,1141.3,1129.4,1146.2,1124.8
2016-02-04,1157.5,1142.5,1157.9,1139.7
2016-02-05,1157.7,1155.7,1175.0,1145.5
2016-02-08,1197.9,1174.0,1201.4,1164.5
2016-02-09,1198.6,1189.5,1199.3,1185.9
2016-02-10,1194.6,1189.7,1198.1,1181.6
2016-02-11,1247.8,1197.5,1263.9,1196.3
2016-02-12,1239.4,1247.1,1248.7,1232.9
2016-02-15,1208.2,1236.3,1236.3,1191.5
2016-02-16,1208.2,1236.3,1236.3,1191.5
2016-02-17,1211.4,1201.9,1214.4,1196.2
2016-02-18,1226.3,1209.5,1240.6,1201.3
2016-02-19,1230.8,1231.2,1235.3,1220.6
2016-02-22,1210.1,1226.9,1226.9,1202.5
2016-02-23,1222.6,1208.9,1229.0,1207.6
2016-02-24,1239.1,1226.0,1254.3,1222.4
2016-02-25,1238.8,1228.9,1244.4,1221.8
2016-02-26,1220.7,1220.7,1220.7,1220.7
2016-02-29,1234.7,1220.2,1241.4,1220.2
2016-03-01,1231.1,1245.3,1247.0,1229.7
2016-03-02,1242.1,1227.8,1241.1,1227.8
2016-03-03,1258.6,1243.8,1268.1,1243.2
2016-03-04,1271.1,1265.0,1279.6,1253.5
2016-03-07,1264.5,1267.2,1270.0,1260.2
2016-03-08,1263.4,1269.5,1279.2,1261.4
2016-03-09,1257.9,1262.6,1263.1,1245.0
2016-03-10,1273.3,1250.6,1274.5,1240.1
2016-03-11,1259.9,1271.1,1283.8,1250.2
2016-03-14,1245.6,1251.0,1259.9,1232.8
2016-03-15,1231.5,1236.1,1238.7,1226.8
2016-03-16,1230.3,1234.0,1264.0,1228.0
2016-03-17,1265.5,1261.1,1272.0,1256.2
2016-03-18,1254.8,1258.6,1267.4,1249.8
2016-03-21,1244.8,1256.5,1257.3,1242.1
2016-03-22,1249.2,1244.6,1260.0,1244.2
2016-03-23,1224.6,1249.1,1249.1,1216.2
2016-03-24,1222.2,1221.6,1224.6,1212.2
2016-03-28,1220.8,1216.5,1222.9,1207.2
2016-03-29,1236.4,1221.8,1243.7,1216.0
2016-03-30,1228.6,1243.0,1246.8,1224.9
2016-03-31,1235.6,1227.0,1242.3,1225.1
2016-04-01,1223.5,1234.1,1237.2,1210.3
2016-04-04,1219.3,1223.0,1224.1,1215.7
2016-04-05,1229.6,1217.1,1238.8,1216.0
2016-04-06,1223.8,1232.6,1233.8,1217.2
2016-04-07,1237.5,1224.0,1245.0,1224.0
2016-04-08,1243.8,1241.8,1244.6,1231.0
2016-04-11,1258.0,1241.8,1260.9,1241.6
2016-04-12,1260.9,1259.8,1264.7,1253.0
2016-04-13,1248.3,1257.2,1258.7,1241.4
2016-04-14,1226.5,1243.8,1245.9,1225.4
2016-04-15,1234.6,1228.5,1237.6,1226.8
2016-04-18,1235.0,1236.3,1243.3,1231.7
2016-04-19,1254.3,1233.9,1258.5,1229.0
2016-04-20,1254.4,1251.3,1259.8,1244.0
2016-04-21,1250.3,1244.5,1272.4,1244.4
2016-04-22,1230.0,1248.5,1254.2,1228.5
2016-04-25,1240.2,1234.5,1243.8,1231.3
2016-04-26,1243.4,1239.8,1246.5,1232.7
2016-04-27,1250.4,1245.7,1254.6,1240.7
2016-04-28,1267.3,1267.3,1267.3,1267.3
2016-04-29,1291.5,1278.2,1298.3,1278.2
2016-05-02,1296.9,1294.1,1305.2,1292.7
2016-05-03,1292.9,1298.4,1303.0,1286.7
2016-05-04,1275.6,1289.6,1292.0,1275.0
2016-05-05,1273.5,1284.4,1288.5,1275.0
2016-05-06,1295.1,1280.7,1298.4,1280.3
2016-05-09,1267.8,1288.4,1290.5,1265.0
2016-05-10,1266.0,1267.1,1271.7,1261.2
2016-05-11,1276.8,1269.3,1281.2,1268.8
2016-05-12,1272.3,1278.4,1283.0,1264.3
2016-05-13,1273.8,1267.4,1277.6,1266.8
2016-05-16,1275.4,1275.2,1290.3,1274.0
2016-05-17,1278.2,1276.8,1285.0,1271.5
2016-05-18,1275.7,1282.9,1283.3,1257.4
2016-05-19,1256.1,1261.5,1263.0,1246.0
2016-05-20,1254.4,1258.5,1261.9,1251.9
2016-05-23,1253.2,1252.9,1257.6,1246.0
2016-05-24,1230.7,1250.8,1251.1,1228.0
2016-05-25,1225.2,1228.6,1231.6,1219.2
2016-05-26,1221.5,1222.0,1234.9,1219.9
2016-05-27,1216.7,1222.3,1225.8,1209.0
2016-05-30,1217.5,1215.1,1220.6,1201.5
2016-05-31,1217.5,1215.1,1220.6,1201.5
2016-06-01,1214.7,1217.9,1222.9,1208.2
2016-06-02,1212.6,1215.9,1220.0,1212.0
2016-06-03,1242.9,1212.8,1247.4,1209.1
2016-06-06,1247.4,1245.5,1251.3,1242.1
2016-06-07,1247.0,1248.0,1249.0,1236.9
2016-06-08,1262.3,1247.0,1267.2,1245.5
2016-06-09,1272.7,1264.6,1274.4,1259.4
2016-06-10,1275.9,1271.5,1280.9,1267.3
2016-06-13,1286.9,1278.3,1290.3,1275.2
2016-06-14,1288.1,1286.2,1293.0,1278.6
2016-06-15,1288.3,1288.1,1300.0,1281.3
2016-06-16,1298.4,1295.0,1318.9,1280.1
2016-06-17,1294.8,1282.4,1302.7,1278.8
2016-06-20,1292.1,1293.0,1296.8,1280.8
2016-06-21,1272.5,1292.5,1297.4,1267.1
2016-06-22,1270.0,1271.4,1273.5,1263.8
2016-06-23,1263.1,1268.1,1274.9,1256.9
2016-06-24,1322.4,1254.3,1362.6,1252.8
2016-06-27,1324.7,1322.3,1340.0,1320.8
2016-06-28,1317.9,1328.3,1329.5,1308.2
2016-06-29,1328.6,1328.6,1328.6,1328.6
2016-06-30,1322.0,1319.4,1325.6,1318.4
2016-07-01,1340.4,1334.1,1346.8,1334.1
2016-07-04,1358.7,1345.0,1360.3,1338.5
2016-07-05,1360.6,1347.0,1361.2,1342.5
2016-07-06,1369.0,1363.3,1378.5,1363.3
2016-07-07,1364.1,1366.8,1374.4,1354.1
2016-07-08,1360.5,1362.3,1369.9,1338.6
2016-07-11,1358.9,1376.2,1376.2,1355.1
2016-07-12,1337.3,1356.7,1360.6,1333.0
2016-07-13,1345.6,1337.2,1348.1,1331.4
2016-07-14,1334.1,1347.8,1348.5,1323.0
2016-07-15,1329.3,1338.2,1340.3,1324.8
2016-07-18,1331.1,1333.3,1337.1,1325.7
2016-07-19,1334.2,1329.5,1336.3,1329.5
2016-07-20,1321.2,1334.4,1340.7,1314.7
2016-07-21,1332.8,1316.0,1335.6,1312.9
2016-07-22,1325.3,1332.8,1335.4,1321.6
2016-07-25,1321.3,1323.8,1325.0,1314.3
2016-07-26,1322.5,1317.0,1325.7,1316.3
2016-07-27,1328.6,1321.0,1344.0,1317.3
2016-07-28,1337.0,1343.5,1348.4,1335.1
2016-07-29,1353.1,1338.0,1357.4,1330.5
2016-08-01,1355.2,1352.7,1357.6,1349.1
2016-08-02,1368.2,1355.2,1369.7,1349.5
2016-08-03,1360.2,1366.6,1368.7,1356.2
2016-08-04,1362.7,1360.3,1366.8,1350.7
2016-08-05,1339.5,1362.0,1366.1,1335.4
2016-08-08,1336.4,1336.3,1338.8,1330.6
2016-08-09,1342.1,1335.9,1343.9,1331.3
2016-08-10,1347.4,1342.3,1359.0,1341.5
2016-08-11,1345.5,1347.9,1354.7,1337.3
2016-08-12,1338.9,1340.4,1358.0,1334.2
2016-08-15,1343.2,1339.1,1344.9,1336.8
2016-08-16,1352.7,1340.7,1360.0,1340.7
2016-08-17,1344.8,1346.9,1352.6,1336.8
2016-08-18,1353.2,1348.3,1357.5,1347.4
2016-08-19,1342.2,1353.3,1354.0,1338.1
2016-08-22,1339.4,1341.0,1341.5,1331.6
2016-08-23,1342.1,1339.6,1344.9,1335.3
2016-08-24,1326.1,1337.6,1340.1,1323.6
2016-08-25,1321.2,1323.7,1326.5,1317.4
2016-08-26,1322.6,1321.3,1342.3,1318.3
2016-08-29,1323.7,1320.6,1325.1,1314.5
2016-08-30,1314.7,1314.7,1314.7,1314.7
2016-08-31,1309.6,1315.5,1315.8,1309.0
2016-09-01,1315.3,1308.5,1316.6,1304.0
2016-09-02,1324.9,1313.2,1328.6,1309.0
2016-09-05,1354.0,1328.1,1357.2,1325.5
2016-09-06,1351.8,1327.3,1352.5,1327.3
2016-09-07,1346.7,1351.4,1354.7,1345.4
2016-09-08,1339.1,1347.5,1350.5,1338.2
2016-09-09,1332.1,1340.0,1340.8,1329.0
2016-09-12,1323.1,1327.0,1330.5,1321.0
2016-09-13,1321.1,1329.7,1332.1,1316.5
2016-09-14,1323.5,1320.3,1325.2,1318.0
2016-09-15,1315.7,1323.3,1327.5,1310.5
2016-09-16,1307.8,1317.6,1317.6,1307.0
2016-09-19,1315.5,1310.4,1318.3,1310.4
2016-09-20,1315.8,1314.2,1317.7,1313.2
2016-09-21,1329.1,1318.0,1336.0,1309.0
2016-09-22,1342.5,1335.7,1343.6,1333.5
2016-09-23,1339.3,1338.3,1341.4,1336.2
2016-09-26,1341.7,1340.5,1343.5,1334.5
2016-09-27,1328.0,1339.3,1339.3,1326.6
2016-09-28,1321.4,1327.9,1328.0,1319.4
2016-09-29,1326.0,1325.0,1329.4,1318.6
2016-09-30,1317.1,1323.6,1331.5,1316.0
2016-10-03,1312.7,1321.0,1322.6,1311.8
2016-10-04,1269.7,1315.0,1315.4,1269.0
2016-10-05,1268.6,1270.5,1279.4,1264.1
2016-10-06,1253.0,1269.7,1271.6,1251.8
2016-10-07,1251.9,1256.8,1267.6,1243.2
2016-10-10,1260.4,1258.5,1266.8,1258.5
2016-10-11,1255.9,1261.7,1264.0,1254.3
2016-10-12,1253.8,1254.5,1260.5,1251.2
2016-10-13,1257.6,1257.1,1263.9,1254.7
2016-10-14,1255.5,1259.5,1260.7,1246.9
2016-10-17,1256.6,1252.9,1258.2,1251.1
2016-10-18,1262.9,1256.0,1265.6,1255.9
2016-10-19,1269.9,1263.9,1274.4,1261.1
2016-10-20,1267.5,1270.6,1275.9,1265.5
2016-10-21,1267.7,1266.5,1268.8,1261.7
2016-10-24,1263.7,1266.9,1272.8,1260.1
2016-10-25,1273.6,1265.2,1277.5,1262.4
2016-10-26,1266.6,1274.0,1277.2,1265.1
2016-10-27,1269.5,1267.2,1273.7,1265.2
2016-10-28,1278.6,1278.6,1278.6,1278.6
2016-10-31,1275.1,1277.9,1281.0,1275.0
2016-11-01,1290.0,1279.8,1293.9,1279.1
2016-11-02,1310.2,1295.7,1310.7,1295.7
2016-11-03,1305.3,1300.8,1309.0,1291.7
2016-11-04,1306.5,1299.9,1309.0,1298.8
2016-11-07,1281.3,1293.0,1294.7,1282.6
2016-11-08,1276.4,1284.8,1291.2,1277.3
2016-11-09,1275.4,1272.4,1339.0,1272.0
2016-11-10,1267.9,1280.0,1292.8,1255.8
2016-11-11,1225.6,1259.8,1265.3,1222.8
2016-11-14,1223.0,1229.8,1231.0,1212.5
2016-11-15,1225.9,1223.3,1232.0,1219.9
2016-11-16,1225.3,1230.9,1234.1,1222.5
2016-11-17,1218.3,1227.5,1232.3,1212.6
2016-11-18,1210.1,1214.5,1216.0,1204.0
2016-11-21,1211.3,1209.3,1219.0,1207.0
2016-11-22,1212.7,1215.5,1222.2,1207.6
2016-11-23,1190.8,1213.8,1215.8,1182.5
2016-11-24,1178.4,1189.4,1192.7,1170.3
2016-11-25,1179.6,1189.6,1193.2,1172.0
2016-11-28,1192.3,1185.6,1198.4,1184.0
2016-11-29,1190.8,1196.6,1197.7,1182.6
2016-11-30,1173.9,1190.7,1196.8,1171.3
2016-12-01,1169.4,1175.1,1178.4,1162.2
2016-12-02,1177.8,1174.3,1180.3,1168.4
2016-12-05,1176.5,1182.6,1190.2,1158.6
2016-12-06,1170.1,1172.8,1177.1,1168.1
2016-12-07,1177.5,1171.4,1182.3,1167.2
2016-12-08,1172.4,1176.1,1180.7,1170.9
2016-12-09,1161.9,1172.5,1173.8,1157.6
2016-12-12,1165.8,1161.4,1167.9,1152.5
2016-12-13,1159.0,1164.5,1167.0,1156.3
2016-12-14,1163.7,1159.8,1168.0,1140.0
2016-12-15,1129.8,1143.8,1146.0,1124.3
2016-12-16,1137.4,1130.5,1143.2,1128.5
2016-12-19,1142.7,1136.1,1144.4,1135.5
2016-12-20,1133.6,1139.8,1141.7,1127.3
2016-12-21,1133.2,1134.0,1138.8,1131.0
2016-12-22,1130.7,1133.2,1135.5,1128.6
2016-12-23,1133.6,1130.0,1137.3,1129.5
2016-12-27,1138.8,1135.3,1151.7,1132.8
2016-12-28,1140.9,1139.3,1145.1,1137.1
2016-12-29,1160.7,1145.5,1163.1,1145.5
2016-12-30,1152.9,1162.2,1162.2,1153.0
2017-01-03,1163.2,1154.0,1165.0,1148.1
2017-01-04,1166.5,1158.1,1168.5,1158.1
